㒕	0			
㒖	0			
㒗	0			
㒘	0			
㒙	0			
㒚	0			
㒛	0			
㒜	0			
㒝	0			
㒞	0			
㒟	0			
㒠	0			
㒡	0			
㒢	0			
㒣	0			
㒤	0			
㒥	0			
㒦	0			
㒧	0			
㒨	0			
㒩	0			
㒪	0			
㒫	0			
㒬	0			
㒭	0			
㒮	0			
㒯	0			
㒰	0			
㒱	0			
㒲	0			
㒳	0			
㒴	0			
㒵	0			
㒶	0			
㒷	0			
㒸	0			
㒹	0			
㒺	0			
㒻	0			
㒼	0			
㒽	0			
㒾	0			
㒿	0			
㓀	0			
㓁	0			
㓂	0			
㓃	0			
㓄	0			
㓅	0			
㓆	0			
㓇	0			
㓈	0			
㓉	0			
㓊	0			
㓋	0			
㓌	0			
㓍	0			
㓎	0			
㓏	0			
㓐	0			
㓑	0			
㓒	0			
㓓	0			
㓔	0			
㓕	0			
㓖	0			
㓗	0			
㓘	0			
㓙	0			
㓚	0			
㓛	0			
㓜	0			
㓝	0			
㓞	0			
㓟	0			
㓠	0			
㓡	0			
㓢	0			
㓣	0			
㓤	0			
㓥	0			
㓦	0			
㓧	0			
㓨	0			
㓩	0			
㓪	0			
㓫	0			
㓬	0			
㓭	0			
㓮	0			
㓯	0			
㓰	0			
㓱	0			
㓲	0			
㓳	0			
㓴	0			
㓵	0			
㓶	0			
㓷	0			
㓸	0			
㓹	0			
㓺	0			
㓻	0			
㓼	0			
㓽	0			
㓾	0			
㓿	0			
㔀	0			
㔁	0			
㔂	0			
㔃	0			
㔄	0			
㔅	0			
㔆	0			
㔇	0			
㔈	0			
㔉	0			
㔊	0			
㔋	0			
㔌	0			
㔍	0			
㔎	0			
㔏	0			
㔐	0			
㔑	0			
㔒	0			
㔓	0			
㔔	0			
㔕	0			
㔖	0			
㔗	0			
㔘	0			
㔙	0			
㔚	0			
㔛	0			
㔜	0			
㔝	0			
㔞	0			
㔟	0			
㔠	0			
㔡	0			
㔢	0			
㔣	0			
㔤	0			
㔥	0			
㔦	0			
㔧	0			
㔨	0			
㔩	0			
㔪	0			
㔫	0			
㔬	0			
㔭	0			
㔮	0			
㔯	0			
㔰	0			
㔱	0			
㔲	0			
㔳	0			
㔴	0			
㔵	0			
㔶	0			
㔷	0			
㔸	0			
㔹	0			
㔺	0			
㔻	0			
㔼	0			
㔽	0			
㔾	0			
㔿	0			
㕀	0			
㕁	0			
㕂	0			
㕃	0			
㕄	0			
㕅	0			
㕆	0			
㕇	0			
㕈	0			
㕉	0			
㕊	0			
㕋	0			
㕌	0			
㕍	0			
㕎	0			
㕏	0			
㕐	0			
㕑	0			
㕒	0			
㕓	0			
㕔	0			
㕕	0			
㕖	0			
㕗	0			
㕘	0			
㕙	0			
㕚	0			
㕛	0			
㕜	0			
㕝	0			
㕞	0			
㕟	0			
㕠	0			
㕡	0			
㕢	0			
㕣	0			
㕤	0			
㕥	0			
㕦	0			
㕧	0			
㕨	0			
㕩	0			
㕪	0			
㕫	0			
㕬	0			
㕭	0			
㕮	0			
㕯	0			
㕰	0			
㕱	0			
㕲	0			
㕳	0			
㕴	0			
㕵	0			
㕶	0			
㕷	0			
㕸	0			
㕹	0			
㕺	0			
㕻	0			
㕼	0			
㕽	0			
㕾	0			
㕿	0			
㖀	0			
㖁	0			
㖂	0			
㖃	0			
㖄	0			
㖅	0			
㖆	0			
㖇	0			
㖈	0			
㖉	0			
㖊	0			
㖋	0			
㖌	0			
㖍	0			
㖎	0			
㖏	0			
㖐	0			
㖑	0			
㖒	0			
㖓	0			
㖔	0			
㖕	0			
㖖	0			
㖗	0			
㖘	0			
㖙	0			
㖚	0			
㖛	0			
㖜	0			
㖝	0			
㖞	0			
㖟	0			
㖠	0			
㖡	0			
㖢	0			
㖣	0			
㖤	0			
㖥	0			
㖦	0			
㖧	0			
㖨	0			
㖩	0			
㖪	0			
㖫	0			
㖬	0			
㖭	0			
㖮	0			
㖯	0			
㖰	0			
㖱	0			
㖲	0			
㖳	0			
㖴	0			
㖵	0			
㖶	0			
㖷	0			
㖸	0			
㖹	0			
㖺	0			
㖻	0			
㖼	0			
㖽	0			
㖾	0			
㖿	0			
㗀	0			
㗁	0			
㗂	0			
㗃	0			
㗄	0			
㗅	0			
㗆	0			
㗇	0			
㗈	0			
㗉	0			
㗊	0			
㗋	0			
㗌	0			
㗍	0			
㗎	0			
㗏	0			
㗐	0			
㗑	0			
㗒	0			
㗓	0			
㗔	0			
㗕	0			
㗖	0			
㗗	0			
㗘	0			
㗙	0			
㗚	0			
㗛	0			
㗜	0			
㗝	0			
㗞	0			
㗟	0			
㗠	0			
㗡	0			
㗢	0			
㗣	0			
㗤	0			
㗥	0			
㗦	0			
㗧	0			
㗨	0			
㗩	0			
㗪	0			
㗫	0			
㗬	0			
㗭	0			
㗮	0			
㗯	0			
㗰	0			
㗱	0			
㗲	0			
㗳	0			
㗴	0			
㗵	0			
㗶	0			
㗷	0			
㗸	0			
㗹	0			
㗺	0			
㗻	0			
㗼	0			
㗽	0			
㗾	0			
㗿	0			
㘀	0			
㘁	0			
㘂	0			
㘃	0			
㘄	0			
㘅	0			
㘆	0			
㘇	0			
㘈	0			
㘉	0			
㘊	0			
㘋	0			
㘌	0			
㘍	0			
㘎	0			
㘏	0			
㘐	0			
㘑	0			
㘒	0			
㘓	0			
㘔	0			
㘕	0			
㘖	0			
㘗	0			
㘘	0			
㘙	0			
㘚	0			
㘛	0			
㘜	0			
㘝	0			
㘞	0			
㘟	0			
㘠	0			
㘡	0			
㘢	0			
㘣	0			
㘤	0			
㘥	0			
㘦	0			
㘧	0			
㘨	0			
㘩	0			
㘪	0			
㘫	0			
㘬	0			
㘭	0			
㘮	0			
㘯	0			
㘰	0			
㘱	0			
㘲	0			
㘳	0			
㘴	0			
㘵	0			
㘶	0			
㘷	0			
㘸	0			
㘹	0			
㘺	0			
㘻	0			
㘼	0			
㘽	0			
㘾	0			
㘿	0			
㙀	0			
㙁	0			
㙂	0			
㙃	0			
㙄	0			
㙅	0			
㙆	0			
㙇	0			
㙈	0			
㙉	0			
㙊	0			
㙋	0			
㙌	0			
㙍	0			
㙎	0			
㙏	0			
㙐	0			
㙑	0			
㙒	0			
㙓	0			
㙔	0			
㙕	0			
㙖	0			
㙗	0			
㙘	0			
㙙	0			
㙚	0			
㙛	0			
㙜	0			
㙝	0			
㙞	0			
㙟	0			
㙠	0			
㙡	0			
㙢	0			
㙣	0			
㙤	0			
㙥	0			
㙦	0			
㙧	0			
㙨	0			
㙩	0			
㙪	0			
㙫	0			
㙬	0			
㙭	0			
㙮	0			
㙯	0			
㙰	0			
㙱	0			
㙲	0			
㙳	0			
㙴	0			
㙵	0			
㙶	0			
㙷	0			
㙸	0			
㙹	0			
㙺	0			
㙻	0			
㙼	0			
㙽	0			
㙾	0			
㙿	0			
㚀	0			
㚁	0			
㚂	0			
㚃	0			
㚄	0			
㚅	0			
㚆	0			
㚇	0			
㚈	0			
㚉	0			
㚊	0			
㚋	0			
㚌	0			
㚍	0			
㚎	0			
㚏	0			
㚐	0			
㚑	0			
㚒	0			
㚓	0			
㚔	0			
㚕	0			
㚖	0			
㚗	0			
㚘	0			
㚙	0			
㚚	0			
㚛	0			
㚜	0			
㚝	0			
㚞	0			
㚟	0			
㚠	0			
㚡	0			
㚢	0			
㚣	0			
㚤	0			
㚥	0			
㚦	0			
㚧	0			
㚨	0			
㚩	0			
㚪	0			
㚫	0			
㚬	0			
㚭	0			
㚮	0			
㚯	0			
㚰	0			
㚱	0			
㚲	0			
㚳	0			
㚴	0			
㚵	0			
㚶	0			
㚷	0			
㚸	0			
㚹	0			
㚺	0			
㚻	0			
㚼	0			
㚽	0			
㚾	0			
㚿	0			
㛀	0			
㛁	0			
㛂	0			
㛃	0			
㛄	0			
㛅	0			
㛆	0			
㛇	0			
㛈	0			
㛉	0			
㛊	0			
㛋	0			
㛌	0			
㛍	0			
㛎	0			
㛏	0			
㛐	0			
㛑	0			
㛒	0			
㛓	0			
㛔	0			
㛕	0			
㛖	0			
㛗	0			
㛘	0			
㛙	0			
㛚	0			
㛛	0			
㛜	0			
㛝	0			
㛞	0			
㛟	0			
㛠	0			
㛡	0			
㛢	0			
㛣	0			
㛤	0			
㛥	0			
㛦	0			
㛧	0			
㛨	0			
㛩	0			
㛪	0			
㛫	0			
㛬	0			
㛭	0			
㛮	0			
㛯	0			
㛰	0			
㛱	0			
㛲	0			
㛳	0			
㛴	0			
㛵	0			
㛶	0			
㛷	0			
㛸	0			
㛹	0			
㛺	0			
㛻	0			
㛼	0			
㛽	0			
㛾	0			
㛿	0			
㜀	0			
㜁	0			
㜂	0			
㜃	0			
㜄	0			
㜅	0			
㜆	0			
㜇	0			
㜈	0			
㜉	0			
㜊	0			
㜋	0			
㜌	0			
㜍	0			
㜎	0			
㜏	0			
㜐	0			
㜑	0			
㜒	0			
㜓	0			
㜔	0			
㜕	0			
㜖	0			
㜗	0			
㜘	0			
㜙	0			
㜚	0			
㜛	0			
㜜	0			
㜝	0			
㜞	0			
㜟	0			
㜠	0			
㜡	0			
㜢	0			
㜣	0			
㜤	0			
㜥	0			
㜦	0			
㜧	0			
㜨	0			
㜩	0			
㜪	0			
㜫	0			
㜬	0			
㜭	0			
㜮	0			
㜯	0			
㜰	0			
㜱	0			
㜲	0			
㜳	0			
㜴	0			
㜵	0			
㜶	0			
㜷	0			
㜸	0			
㜹	0			
㜺	0			
㜻	0			
㜼	0			
㜽	0			
㜾	0			
㜿	0			
㝀	0			
㝁	0			
㝂	0			
㝃	0			
㝄	0			
㝅	0			
㝆	0			
㝇	0			
㝈	0			
㝉	0			
㝊	0			
㝋	0			
㝌	0			
㝍	0			
㝎	0			
㝏	0			
㝐	0			
㝑	0			
㝒	0			
㝓	0			
㝔	0			
㝕	0			
㝖	0			
㝗	0			
㝘	0			
㝙	0			
㝚	0			
㝛	0			
㝜	0			
㝝	0			
㝞	0			
㝟	0			
㝠	0			
㝡	0			
㝢	0			
㝣	0			
㝤	0			
㝥	0			
㝦	0			
㝧	0			
㝨	0			
㝩	0			
㝪	0			
㝫	0			
㝬	0			
㝭	0			
㝮	0			
㝯	0			
㝰	0			
㝱	0			
㝲	0			
㝳	0			
㝴	0			
㝵	0			
㝶	0			
㝷	0			
㝸	0			
㝹	0			
㝺	0			
㝻	0			
㝼	0			
㝽	0			
㝾	0			
㝿	0			
㞀	0			
㞁	0			
㞂	0			
㞃	0			
㞄	0			
㞅	0			
㞆	0			
㞇	0			
㞈	0			
㞉	0			
㞊	0			
㞋	0			
㞌	0			
㞍	0			
㞎	0			
㞏	0			
㞐	0			
㞑	0			
㞒	0			
㞓	0			
㞔	0			
㞕	0			
㞖	0			
㞗	0			
㞘	0			
㞙	0			
㞚	0			
㞛	0			
㞜	0			
㞝	0			
㞞	0			
㞟	0			
㞠	0			
㞡	0			
㞢	0			
㞣	0			
㞤	0			
㞥	0			
㞦	0			
㞧	0			
㞨	0			
㞩	0			
㞪	0			
㞫	0			
㞬	0			
㞭	0			
㞮	0			
㞯	0			
㞰	0			
㞱	0			
㞲	0			
㞳	0			
㞴	0			
㞵	0			
㞶	0			
㞷	0			
㞸	0			
㞹	0			
㞺	0			
㞻	0			
㞼	0			
㞽	0			
㞾	0			
㞿	0			
㟀	0			
㟁	0			
㟂	0			
㟃	0			
㟄	0			
㟅	0			
㟆	0			
㟇	0			
㟈	0			
㟉	0			
㟊	0			
㟋	0			
㟌	0			
㟍	0			
㟎	0			
㟏	0			
㟐	0			
㟑	0			
㟒	0			
㟓	0			
㟔	0			
㟕	0			
㟖	0			
㟗	0			
㟘	0			
㟙	0			
㟚	0			
㟛	0			
㟜	0			
㟝	0			
㟞	0			
㟟	0			
㟠	0			
㟡	0			
㟢	0			
㟣	0			
㟤	0			
㟥	0			
㟦	0			
㟧	0			
㟨	0			
㟩	0			
㟪	0			
㟫	0			
㟬	0			
㟭	0			
㟮	0			
㟯	0			
㟰	0			
㟱	0			
㟲	0			
㟳	0			
㟴	0			
㟵	0			
㟶	0			
㟷	0			
㟸	0			
㟹	0			
㟺	0			
㟻	0			
㟼	0			
㟽	0			
㟾	0			
㟿	0			
㠀	0			
㠁	0			
㠂	0			
㠃	0			
㠄	0			
㠅	0			
㠆	0			
㠇	0			
㠈	0			
㠉	0			
㠊	0			
㠋	0			
㠌	0			
㠍	0			
㠎	0			
㠏	0			
㠐	0			
㠑	0			
㠒	0			
㠓	0			
㠔	0			
㠕	0			
㠖	0			
㠗	0			
㠘	0			
㠙	0			
㠚	0			
㠛	0			
㠜	0			
㠝	0			
㠞	0			
㠟	0			
㠠	0			
㠡	0			
㠢	0			
㠣	0			
㠤	0			
㠥	0			
㠦	0			
㠧	0			
㠨	0			
㠩	0			
㠪	0			
㠫	0			
㠬	0			
㠭	0			
㠮	0			
㠯	0			
㠰	0			
㠱	0			
㠲	0			
㠳	0			
㠴	0			
㠵	0			
㠶	0			
㠷	0			
㠸	0			
㠹	0			
㠺	0			
㠻	0			
㠼	0			
㠽	0			
㠾	0			
㠿	0			
㡀	0			
㡁	0			
㡂	0			
㡃	0			
㡄	0			
㡅	0			
㡆	0			
㡇	0			
㡈	0			
㡉	0			
㡊	0			
㡋	0			
㡌	0			
㡍	0			
㡎	0			
㡏	0			
㡐	0			
㡑	0			
㡒	0			
㡓	0			
㡔	0			
㡕	0			
㡖	0			
㡗	0			
㡘	0			
㡙	0			
㡚	0			
㡛	0			
㡜	0			
㡝	0			
㡞	0			
㡟	0			
㡠	0			
㡡	0			
㡢	0			
㡣	0			
㡤	0			
㡥	0			
㡦	0			
㡧	0			
㡨	0			
㡩	0			
㡪	0			
㡫	0			
㡬	0			
㡭	0			
㡮	0			
㡯	0			
㡰	0			
㡱	0			
㡲	0			
㡳	0			
㡴	0			
㡵	0			
㡶	0			
㡷	0			
㡸	0			
㡹	0			
㡺	0			
㡻	0			
㡼	0			
㡽	0			
㡾	0			
㡿	0			
㢀	0			
㢁	0			
㢂	0			
㢃	0			
㢄	0			
㢅	0			
㢆	0			
㢇	0			
㢈	0			
㢉	0			
㢊	0			
㢋	0			
㢌	0			
㢍	0			
㢎	0			
㢏	0			
㢐	0			
㢑	0			
㢒	0			
㢓	0			
㢔	0			
㢕	0			
㢖	0			
㢗	0			
㢘	0			
㢙	0			
㢚	0			
㢛	0			
㢜	0			
㢝	0			
㢞	0			
㢟	0			
㢠	0			
㢡	0			
㢢	0			
㢣	0			
㢤	0			
㢥	0			
㢦	0			
㢧	0			
㢨	0			
㢩	0			
㢪	0			
㢫	0			
㢬	0			
㢭	0			
㢮	0			
㢯	0			
㢰	0			
㢱	0			
㢲	0			
㢳	0			
㢴	0			
㢵	0			
㢶	0			
㢷	0			
㢸	0			
㢹	0			
㢺	0			
㢻	0			
㢼	0			
㢽	0			
㢾	0			
㢿	0			
㣀	0			
㣁	0			
㣂	0			
㣃	0			
㣄	0			
㣅	0			
㣆	0			
㣇	0			
㣈	0			
㣉	0			
㣊	0			
㣋	0			
㣌	0			
㣍	0			
㣎	0			
㣏	0			
㣐	0			
㣑	0			
㣒	0			
㣓	0			
㣔	0			
㣕	0			
㣖	0			
㣗	0			
㣘	0			
㣙	0			
㣚	0			
㣛	0			
㣜	0			
㣝	0			
㣞	0			
㣟	0			
㣠	0			
㣡	0			
㣢	0			
㣣	0			
㣤	0			
㣥	0			
㣦	0			
㣧	0			
㣨	0			
㣩	0			
㣪	0			
㣫	0			
㣬	0			
㣭	0			
㣮	0			
㣯	0			
㣰	0			
㣱	0			
㣲	0			
㣳	0			
㣴	0			
㣵	0			
㣶	0			
㣷	0			
㣸	0			
㣹	0			
㣺	0			
㣻	0			
㣼	0			
㣽	0			
㣾	0			
㣿	0			
㤀	0			
㤁	0			
㤂	0			
㤃	0			
㤄	0			
㤅	0			
㤆	0			
㤇	0			
㤈	0			
㤉	0			
㤊	0			
㤋	0			
㤌	0			
㤍	0			
㤎	0			
㤏	0			
㤐	0			
㤑	0			
㤒	0			
㤓	0			
㤔	0			
㤕	0			
㤖	0			
㤗	12991			
㤘	0			
㤙	0			
㤚	0			
㤛	0			
㤜	0			
㤝	0			
㤞	0			
㤟	0			
㤠	0			
㤡	0			
㤢	0			
㤣	0			
㤤	0			
㤥	0			
㤦	0			
㤧	0			
㤨	0			
㤩	0			
㤪	0			
㤫	0			
㤬	0			
㤭	0			
㤮	0			
㤯	0			
㤰	0			
㤱	0			
㤲	0			
㤳	0			
㤴	0			
㤵	0			
㤶	0			
㤷	0			
㤸	0			
㤹	0			
㤺	0			
㤻	0			
㤼	0			
㤽	0			
㤾	0			
㤿	0			
㥀	0			
㥁	0			
㥂	0			
㥃	0			
㥄	0			
㥅	0			
㥆	0			
㥇	0			
㥈	0			
㥉	0			
㥊	0			
㥋	0			
㥌	0			
㥍	0			
㥎	0			
㥏	0			
㥐	0			
㥑	0			
㥒	0			
㥓	0			
㥔	0			
㥕	0			
㥖	0			
㥗	0			
㥘	0			
㥙	0			
㥚	0			
㥛	0			
㥜	0			
㥝	0			
㥞	0			
㥟	0			
㥠	0			
㥡	0			
㥢	0			
㥣	0			
㥤	0			
㥥	0			
㥦	0			
㥧	0			
㥨	0			
㥩	0			
㥪	0			
㥫	0			
㥬	0			
㥭	0			
㥮	0			
㥯	0			
㥰	0			
㥱	0			
㥲	0			
㥳	0			
㥴	0			
㥵	0			
㥶	0			
㥷	0			
㥸	0			
㥹	0			
㥺	0			
㥻	0			
㥼	0			
㥽	0			
㥾	0			
㥿	0			
㦀	0			
㦁	0			
㦂	0			
㦃	0			
㦄	0			
㦅	0			
㦆	0			
㦇	0			
㦈	0			
㦉	0			
㦊	0			
㦋	0			
㦌	0			
㦍	0			
㦎	0			
㦏	0			
㦐	0			
㦑	0			
㦒	0			
㦓	0			
㦔	0			
㦕	0			
㦖	0			
㦗	0			
㦘	0			
㦙	0			
㦚	0			
㦛	0			
㦜	0			
㦝	0			
㦞	0			
㦟	0			
㦠	0			
㦡	0			
㦢	0			
㦣	0			
㦤	0			
㦥	0			
㦦	0			
㦧	0			
㦨	0			
㦩	0			
㦪	0			
㦫	0			
㦬	0			
㦭	0			
㦮	0			
㦯	0			
㦰	0			
㦱	0			
㦲	0			
㦳	0			
㦴	0			
㦵	0			
㦶	0			
㦷	0			
㦸	0			
㦹	0			
㦺	0			
㦻	0			
㦼	0			
㦽	0			
㦾	0			
㦿	0			
㧀	0			
㧁	0			
㧂	0			
㧃	0			
㧄	0			
㧅	0			
㧆	0			
㧇	0			
㧈	0			
㧉	0			
㧊	0			
㧋	0			
㧌	0			
㧍	0			
㧎	0			
㧏	0			
㧐	0			
㧑	0			
㧒	0			
㧓	0			
㧔	0			
㧕	0			
㧖	0			
㧗	0			
㧘	0			
㧙	0			
㧚	0			
㧛	0			
㧜	0			
㧝	0			
㧞	0			
㧟	0			
㧠	0			
㧡	0			
㧢	0			
㧣	0			
㧤	0			
㧥	0			
㧦	0			
㧧	0			
㧨	0			
㧩	0			
㧪	0			
㧫	0			
㧬	0			
㧭	0			
㧮	0			
㧯	0			
㧰	0			
㧱	0			
㧲	0			
㧳	0			
㧴	0			
㧵	0			
㧶	0			
㧷	0			
㧸	0			
㧹	0			
㧺	0			
㧻	0			
㧼	0			
㧽	0			
㧾	0			
㧿	0			
㨀	0			
㨁	0			
㨂	0			
㨃	0			
㨄	0			
㨅	0			
㨆	0			
㨇	0			
㨈	0			
㨉	0			
㨊	0			
㨋	0			
㨌	0			
㨍	0			
㨎	0			
㨏	0			
㨐	0			
㨑	0			
㨒	0			
㨓	0			
㨔	0			
㨕	0			
㨖	0			
㨗	0			
㨘	0			
㨙	0			
㨚	0			
㨛	0			
㨜	0			
㨝	0			
㨞	0			
㨟	0			
㨠	0			
㨡	0			
㨢	0			
㨣	0			
㨤	0			
㨥	0			
㨦	0			
㨧	0			
㨨	0			
㨩	0			
㨪	0			
㨫	0			
㨬	0			
㨭	0			
㨮	0			
㨯	0			
㨰	0			
㨱	0			
㨲	0			
㨳	0			
㨴	0			
㨵	0			
㨶	0			
㨷	0			
㨸	0			
㨹	0			
㨺	0			
㨻	0			
㨼	0			
㨽	0			
㨾	0			
㨿	0			
㩀	0			
㩁	0			
㩂	0			
㩃	0			
㩄	0			
㩅	0			
㩆	0			
㩇	0			
㩈	0			
㩉	0			
㩊	0			
㩋	0			
㩌	0			
㩍	0			
㩎	0			
㩏	0			
㩐	0			
㩑	0			
㩒	0			
㩓	0			
㩔	0			
㩕	0			
㩖	0			
㩗	0			
㩘	0			
㩙	0			
㩚	0			
㩛	0			
㩜	0			
㩝	0			
㩞	0			
㩟	0			
㩠	0			
㩡	0			
㩢	0			
㩣	0			
㩤	0			
㩥	0			
㩦	0			
㩧	0			
㩨	0			
㩩	0			
㩪	0			
㩫	0			
㩬	0			
㩭	0			
㩮	0			
㩯	0			
㩰	0			
㩱	0			
㩲	0			
㩳	0			
㩴	0			
㩵	0			
㩶	0			
㩷	0			
㩸	0			
㩹	0			
㩺	0			
㩻	0			
㩼	0			
㩽	0			
㩾	0			
㩿	0			
㪀	0			
㪁	0			
㪂	0			
㪃	0			
㪄	0			
㪅	0			
㪆	0			
㪇	0			
㪈	0			
㪉	0			
㪊	0			
㪋	0			
㪌	0			
㪍	0			
㪎	0			
㪏	0			
㪐	0			
㪑	0			
㪒	0			
㪓	0			
㪔	0			
㪕	0			
㪖	0			
㪗	0			
㪘	0			
㪙	0			
㪚	0			
㪛	0			
㪜	0			
㪝	0			
㪞	0			
㪟	0			
㪠	0			
㪡	0			
㪢	0			
㪣	0			
㪤	0			
㪥	0			
㪦	0			
㪧	0			
㪨	0			
㪩	0			
㪪	0			
㪫	0			
㪬	0			
㪭	0			
㪮	0			
㪯	0			
㪰	0			
㪱	0			
㪲	0			
㪳	0			
㪴	0			
㪵	0			
㪶	0			
㪷	0			
㪸	0			
㪹	0			
㪺	0			
㪻	0			
㪼	0			
㪽	0			
㪾	0			
㪿	0			
㫀	0			
㫁	0			
㫂	0			
㫃	0			
㫄	0			
㫅	0			
㫆	0			
㫇	0			
㫈	0			
㫉	0			
㫊	0			
㫋	0			
㫌	0			
㫍	0			
㫎	0			
㫏	0			
㫐	0			
㫑	0			
㫒	0			
㫓	0			
㫔	0			
㫕	0			
㫖	0			
㫗	0			
㫘	0			
㫙	0			
㫚	0			
㫛	0			
㫜	0			
㫝	0			
㫞	0			
㫟	0			
㫠	0			
㫡	0			
㫢	0			
㫣	0			
㫤	0			
㫥	0			
㫦	0			
㫧	0			
㫨	0			
㫩	0			
㫪	0			
㫫	0			
㫬	0			
㫭	0			
㫮	0			
㫯	0			
㫰	0			
㫱	0			
㫲	0			
㫳	0			
㫴	0			
㫵	0			
㫶	0			
㫷	0			
㫸	0			
㫹	0			
㫺	0			
㫻	0			
㫼	0			
㫽	0			
㫾	0			
㫿	0			
㬀	0			
㬁	0			
㬂	0			
㬃	0			
㬄	0			
㬅	0			
㬆	0			
㬇	0			
㬈	0			
㬉	0			
㬊	0			
㬋	0			
㬌	0			
㬍	0			
㬎	0			
㬏	0			
㬐	0			
㬑	0			
㬒	0			
㬓	0			
㬔	0			
㬕	0			
㬖	0			
㬗	0			
㬘	0			
㬙	0			
㬚	0			
㬛	0			
㬜	0			
㬝	0			
㬞	0			
㬟	0			
㬠	0			
㬡	0			
㬢	0			
㬣	0			
㬤	0			
㬥	0			
㬦	0			
㬧	0			
㬨	0			
㬩	0			
㬪	0			
㬫	0			
㬬	0			
㬭	0			
㬮	0			
㬯	0			
㬰	0			
㬱	0			
㬲	0			
㬳	0			
㬴	0			
㬵	0			
㬶	0			
㬷	0			
㬸	0			
㬹	0			
㬺	0			
㬻	0			
㬼	0			
㬽	0			
㬾	0			
㬿	0			
㭀	0			
㭁	0			
㭂	0			
㭃	0			
㭄	0			
㭅	0			
㭆	0			
㭇	0			
㭈	0			
㭉	0			
㭊	0			
㭋	0			
㭌	0			
㭍	0			
㭎	0			
㭏	0			
㭐	0			
㭑	0			
㭒	0			
㭓	0			
㭔	0			
㭕	0			
㭖	0			
㭗	0			
㭘	0			
㭙	0			
㭚	0			
㭛	0			
㭜	0			
㭝	0			
㭞	0			
㭟	0			
㭠	0			
㭡	0			
㭢	0			
㭣	0			
㭤	0			
㭥	0			
㭦	0			
㭧	0			
㭨	0			
㭩	0			
㭪	0			
㭫	0			
㭬	0			
㭭	0			
㭮	0			
㭯	0			
㭰	0			
㭱	0			
㭲	0			
㭳	0			
㭴	0			
㭵	0			
㭶	0			
㭷	0			
㭸	0			
㭹	0			
㭺	0			
㭻	0			
㭼	0			
㭽	0			
㭾	0			
㭿	0			
㮀	0			
㮁	0			
㮂	0			
㮃	0			
㮄	0			
㮅	0			
㮆	0			
㮇	0			
㮈	0			
㮉	0			
㮊	0			
㮋	0			
㮌	0			
㮍	0			
㮎	0			
㮏	0			
㮐	0			
㮑	0			
㮒	0			
㮓	0			
㮔	0			
㮕	0			
㮖	0			
㮗	0			
㮘	0			
㮙	0			
㮚	0			
㮛	0			
㮜	0			
㮝	0			
㮞	0			
㮟	0			
㮠	0			
㮡	0			
㮢	0			
㮣	0			
㮤	0			
㮥	0			
㮦	0			
㮧	0			
㮨	0			
㮩	0			
㮪	0			
㮫	0			
㮬	0			
㮭	0			
㮮	0			
㮯	0			
㮰	0			
㮱	0			
㮲	0			
㮳	0			
㮴	0			
㮵	0			
㮶	0			
㮷	0			
㮸	0			
㮹	0			
㮺	0			
㮻	0			
㮼	0			
㮽	0			
㮾	0			
㮿	0			
㯀	0			
㯁	0			
㯂	0			
㯃	0			
㯄	0			
㯅	0			
㯆	0			
㯇	0			
㯈	0			
㯉	0			
㯊	0			
㯋	0			
㯌	0			
㯍	0			
㯎	0			
